audio_path,grammar,vocabulary,pronunciation,fluency,content,final,absolute_path,exists,subfolder,text
audio/HUST4523I2KC177/HUST0405230021-3.ogg,5.0,5.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC177/HUST0405230021-3.mp3,True,CD9_1," With Subsking Part 3, I have the topic, Benefit of Tsinghua, including improving communication skills, establishing strong relationships and developing leadership quality. Now I would like to talk about the advantages and benefits of teamwork, including improving communication skills, establishing strong leadership, developing leadership quality. To me, the most outstanding of the advantages is improving communication skills because when we work in teamwork, we can talk with each other and share some information and work together. This is convenient to improving communication skills. Secondly, another plus part of the advantages is establishing strong relationships because when we work together, we can establish strong relationships with each other. Finally, I shouldn't forget to mention developing leadership quality because we can excite leadership skills when we work in teamwork. It is clear that the benefits of teamwork have some advantages, including improving communication skills, establishing strong relationships, developing leadership quality. I have a question. What are some possible problems when working in a team? It is uniform in a team because each person has a personal idea, so we cannot give them away from each"
audio/HUST4523I2KC167/HUST0405230073-3.ogg,7.0,6.5,6.5,6.5,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC167/HUST0405230073-3.mp3,True,CD9_1," The people prefer to drive their old car because they think about the cost to rent a driver for them. This can be safe and when they drive their old, they can practice to drive their car and maybe they can try out the way to the place faster Public transport should be developed in the area where I live Public transport should be developed in my area because it can pollute the environment The private car can pollute the environment and when many people use public transport, we can save energy Public transport should be developed in the area where I live I don't like to drive car myself because I want to go to the car store I don't like to go to the public transport or taxi because when I sit in the transport, I can think about myself, about my job I enjoy the moment when I listen to music or watch a film Public transport should be free because"
audio/HUST311023PTXC166/HUST3110230115-2.ogg,4.0,4.0,4.5,4.5,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD16_2/audio/HUST311023PTXC166/HUST3110230115-2.mp3,True,CD16_2," from the country side. There are three options that I am considering in England, Australia or Singapore. From my point of view, my best choice is England. We call it a summer country from following reason. The first reason in England is international language where my brother can use English more wood, more wood, more wood. So, I am considering the first reason in England is international language. After return national, my brother can have a lot of opportunity, a good job with higher salary, and a good job with higher salary after the re-mutation. Especially England where I have a team, 1990 is my brother's very favorite team. I don't join Australia or Singapore because I am not a good player I don't know which they. In summary, the three reasons I think England is my best choice England is my best choice."
audio/HUST311023LSQF166/HUST3110230212-3.ogg,7.0,7.0,7.0,7.0,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD16_3/audio/HUST311023LSQF166/HUST3110230212-3.mp3,True,CD16_3," Soap skills are very important in our lab. Soap skills cost are very important to students via interactions, social networking, problem solving skills and this is a mixing skill. I think that I would like to learn this mixing skill and social networking. In my opinion, students should take a soap skill course when they have free time. They should take skill course whenever they have free time. Because they are very important. Soap skills and mixing skills can make you... And about some people learning soap skills and a chance not because they need it. I think that also there are some advantages and disadvantages about this. Soap skills are very important for students. I think that learning at any time is good. And about learning to mask soap skills can make you... And make you cannot understand the skill. Communication. English communication. Soap skills are very suitable and very good for Vietnamese students. Because the lesson in the classroom is only about the tasks and grammar and computer but no practice. So I think that Vietnamese students should take some communication skills."
audio/HUST31023HP2D177/HUST0310230164-2.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD15_2/audio/HUST31023HP2D177/HUST0310230164-2.mp3,True,CD15_2," Hello, my situation is, this is getting hot and your family is planning a trip to the Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokk Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Shokkett Here I decide them Ford and 18 T That's the Idea that is SOS Then you are ready for the next part. You are ready for the next part. You are ready for the next part."
audio/HUST111223NEPL177/HUST1112230255-1.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD14_3/audio/HUST111223NEPL177/HUST1112230255-1.mp3,True,CD14_3," Hi, my name is Lady Toowyun and now I will talk about ads. I don't cook ads because I think that ad play is not important role in my life and now I will talk about research and shares. Have you ever have shares that come from something other than my work? If I feel that I was having too much stress, I will listen to music. I like piano music and rebook. That is a relief for me. I think to have this work last, have you ever feel? Okay, it is finishing."
audio/HUST111223RERA167/HUST1112230040-1.ogg,6.0,5.5,5.5,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD14_1/audio/HUST111223RERA167/HUST1112230040-1.mp3,True,CD14_1," Today I will talk about dictionary. About question number 1. Do I often use dictionary? Yes, I often use dictionary because I usually use dictionary to translate some words into Vietnamese. About question number 2. Do I prefer online dictionary or paper ones? Why? In my opinion, I think I prefer online dictionary because it is very convenient and I use it every time I want. About question number 3. What kind of dictionary do I think are more useful? The kind of dictionary I think are more useful is B1B staff because I am a person's B1B staff. Now I will talk about morning. About question number 1. Why do I often do in the morning? In the morning, I often do exercise because when I do exercise, I will work stronger and I will be more comfortable. I will be more comfortable and relaxes. And I walk in the park, I can breath the pure and clear air. About question number 2. Do I do the same thing every morning? Yes, I do. Every morning, I usually wake up and have breakfast with my family regularly. About question number 3. What is more popular activity for people in my country this morning? I think they are more popular because they are more comfortable."
audio/HUST6923DQQK167/HUST0609230146-1.ogg,6.0,6.0,5.5,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK167/HUST0609230146-1.mp3,True,CD13_2," I have a, I have a, I have a pet. I have a dog in my home. Yes two question what type of animal do I want to have as a pet I want to have as pet. for example pet is a cat or dog because it is very friendly and they're better. I think people should start to earn a pet at night because it is suitable for them I go to work. I go to work by motorbike. I have a motorbike and so I use it every day. the two question the most popular means of transport in my area is a motorbike. motorbike ride on the street every day everywhere the transport I like best is motorbike because I can go over where I want to go. sometimes I go to picnic with my friend this motorbike is very suitable and very convenient for them for us"
audio/HUST30523GBJG167/HUST3005230124-3.ogg,7.0,7.0,7.0,7.0,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG167/HUST3005230124-3.mp3,True,CD10_2," Well, self-study is one of the most important skills for any person. When I'm at my school, especially in university, the self-study skill is not taught by any teacher, but you should learn it by yourself. Like we're in university, we have so many teamwork projects, so it's the reason why we need to improve our self-study. To find the knowledge for our project, which is not taught by our teacher. Self-study skills should be popular in university or at school, especially in the first school, from 1 grade to 6th grade. It is the first school that we try out. The communication and self-study can lead us to so many achievements. In university, when lack of self-study skills affects so many bad effects, we cannot find the knowledge, we cannot understand the problem. Because in university, the teacher just gave us some basic knowledge and the higher knowledge, the advanced knowledge, we need to learn it by myself. And we choose the basic knowledge, we cannot do anything. Also, like with no self-study skills, we become not a positive person. We choose to stay in a place and hear from one person, not thinking about anything. And we cannot go anywhere without direction. I mean, with self-study, we can go anywhere because we have the basic knowledge. And so on, by self-study, we have the logistical which leads us to so many sections. And of course, in conclusion, self-study is one of the key ways for all of us through our personal career."
audio/HUST44237SIU177/HUST0404230208-3.ogg,7.0,7.0,7.0,6.0,6.0,6.5,/mnt/son_usb/DATA_Vocal/CD8_3/audio/HUST44237SIU177/HUST0404230208-3.mp3,True,CD8_3," I'm ready for the test In my opinion, I agree that wake up earlier have many benefits by the following reasons Firstly, when waking up early, we can keep a healthy heart because when we get up earlier, we can do exercise and do something like making breakfast The rest are taking a shower Secondly, I will feel fresh and more engineer for the day when I wake up early The air will be very very fresh in every morning I can see everyone in exercise too When I wake up early, I work in my river I smell pink flowers and wood Thirdly, wake up early, make enjoy your activities Many activities can do when we wake up early We can go to the farm, we can get more If we wake up early, we can do more of the vegetables Finally, in my own ideas, wake up early, make me feel happy and feel more funny It will be very good It's just that the more benefits of waking up early By the reason about, I talk I think people face is not essential to our health today because the air is not safe People can encourage us to stay healthy by bring us new materials We need do exercise everyday and fly with the funny fly thank you for listening"
audio/HUST6923MMJ3177/HUST0609230300-1.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3177/HUST0609230300-1.mp3,True,CD13_3, I go to coffee shops as a good chance with my friends. I often go to coffee shops as a good chance with my friends. I often go to coffee shops as a good chance with my friends. I often go to coffee shops as a good chance with my friends. I often go to coffee shops as a good chance with my friends. My favorite book star is E. Books are written by written by everything. I prefer to go to bookstores with my friends because I have people to talk to. In the book store I often buy books. I like books because I read books. I read many books. So that I can improve my knowledge. I like books because I have people to talk to. I like books because I have people to talk to.
audio/HUST24223GHH9167/HUST2402230080-1.ogg,6.5,6.5,6.5,6.0,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD7_1/audio/HUST24223GHH9167/HUST2402230080-1.mp3,True,CD7_1," Now, I'm going to talk about my family. In my family, I lost my mother because she always take care of my family. When I'm in trouble, I always ask her for some advice and her always listening to me and give me some advice. Now, I'm working as a company in Hanoi. So, I can't see her often. When I go home, I and my mother always go to the cinema to watch the movie. When they go to watch the movie, they are left. Now, I'm going to talk about my future plans. It's important to plan for the future. In the future, I want to be a teacher. So, I always try hard for my job. Yes, of course. My plans in the future is a good teacher who can teach my students to become a good person. I often achieve my plan because I have plan when I start when I paint. So, I'm confident to do it."
audio/HUST6923DQQK177/HUST0609230183-1.ogg,3.0,3.0,3.0,2.0,2.0,2.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK177/HUST0609230183-1.mp3,True,CD13_2," Yeah, I like it so much. It's great and I think it's sort of our help. I often do this. I like it so much. It's awesome to me. Yeah, I like it so much. It's awesome to me. Yeah, I like it so much. It's awesome to me. Yeah, I like it so much. It's awesome to me. Yeah, I like it so much. It's awesome to me. Yeah, I like it so much. And I hope... I hope... I hope... It's awesome to me. It's awesome to me. It's awesome to me."
audio/HUST2811234Q4J177/HUST2811230276-1.ogg,8.0,8.0,7.0,7.0,7.0,7.5,/mnt/son_usb/DATA_Vocal/CD17_3/audio/HUST2811234Q4J177/HUST2811230276-1.mp3,True,CD17_3," Okay, thank you. Firstly, thanks for giving me such an interesting question. I will talk about my, in my area of the cinema in my area. Well, I often go to cinema when I was, when I was a student, when I was studying at high school with my friend when we had free time. Yes, and I can say that going to the cinema was one of my hobbies when I was young and until now I still go to the cinema with my family members to say about watching films at home or at the cinema, which I prefer. I would say that I love watching films at home for some reason below. First one, I think that watching films at home will give me the freedom to do everything I want. Meanwhile, I watch film at home. I can talk with my family members freely about the films, about the characters in the films. And secondly, it's also the most important reason that is the expense that I have to pay for when I go to the cinema. When I go to the cinema, I have to pay for many expenses like popcorn, like the ticket, and of course I don't have a chance to choose which film I would like to see. Yes. Now I will talk about the benefits of going to the cinema. I think that one of the most benefits that we get from going to the cinema is that we can go out with our friends, with our relatives to get the most trendy film at that time. That's a good way for us to enhance our relationship because watching a film is not only watching a film, because it will enhance our relationship when we go to the cinema. It's a good way for us to share our thinking, our thoughts about that film and other topics related to the film."
audio/HUST6923MMJ3167/HUST0609230264-1.ogg,5.0,4.5,4.5,4.5,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3167/HUST0609230264-1.mp3,True,CD13_3," let's talk about flower. about watching one, do you like flower? yes yes yes I am flower, flower are very beautiful. about watching two, what is our favorite tip of flower? my favorite tip of flower is about watching three, do any flower have a physical meaning in the country? no I don't. let's talk about what is nice about childhood. about watching one, did you enjoy the childhood? about watching two, what did you like doing more during the childhood? about watching three, what was your favorite most about the childhood? I I it's my opinion I am I have to say that my childhood my childhood. this is my answer for the question"
audio/HUST31023HP2D167/HUST0310230133-2.ogg,5.0,5.0,5.0,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD15_2/audio/HUST31023HP2D167/HUST0310230133-2.mp3,True,CD15_2," Hello, if you or my cousin come to see Vietnam, I think there are a lot of locations that they or that my cousin can come to see. For example, it is Hanoi, Sabah or Dallas. There are three options suggested, but for me, when my cousins come to see Vietnam, I think I will give a suggestion for my cousin is that my cousin should come to Hanoi because now it is autumn, so that the climate in Hanoi is very cool and very roman and I think this time in Hanoi is very romantic so that my cousin should come to Hanoi. In Hanoi, my cousin can enjoy many, many, many foods. Many foods, for example, Bun Cha, Lutu or something like that, they are very delicious, very such foods if you want to enjoy in Vietnam. And what about Sabah and Dallas? I think in this season, my cousin shouldn't go there because they are very far from the centers of Vietnam and in there now, Sabah and Dallas, the society can couldn't beautiful and I think if my cousin come to Vietnam in summer, they should choose Sabah and Dallas, but now it is autumn. But now it is autumn, they should choose Hanoi for visiting. I think it is best selection."
audio/HUST6923DUP4177/HUST0609230407-2.ogg,5.0,5.0,6.0,6.0,6.0,5.5,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4177/HUST0609230407-2.mp3,True,CD13_4," Oh hi, I'm so sad when I saw you because you're straight. I think I will see you and we can go out, we can go to shopping and after that we can go do something and talk about your worries. I think you should be to learn something new like play guitar or play game. It will be half you. It will be half you so much. Or you can be half or you can go to visit to Halong with me. I think Halong is so so beautiful and we will relax and we will talk about future. You should do something new. I think you should do something new like play guitar or play game."
audio/HUST305239KVN166/HUST3005230031-3.ogg,5.5,5.5,5.5,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN166/HUST3005230031-3.mp3,True,CD10_1," In my opinion, I think spring is the best reason in the north of Vietnam. Because some reason including some reasons. Firstly, I think spring has some traditional festivals such as the Tet Holiday. It's a occasion for people to come home after fully hard working years. In Tet Holiday, people can live with their family and do everything together. Secondly, I think spring has beautiful weather. It's not cold compared to winter. But it's also not hot in the summer. In the north of Vietnam, the spring temperature is about 20 degrees. And I think it's very comfortable for people. Finally, I think in Tet Holiday, people have many various activities. For example, in spring, especially in Tet Holiday, my family usually go to my countryside to meet my grandmother and grandfather. After a year, besides my high school class, I will visit my old teacher. In the north of Vietnam, I think spring is the best reason in the north of Vietnam. Because some reason, such as traditional festivals, it has beautiful weather and many various activities. Now, I will answer the follow-up questions first. The weather in the spring in my country is so cool. The degree is in the range from 20 to 25. It's so comfortable for me. To be honest, I don't have any reason. I feel quite tired in the summer because it's so hot and I must be in the room with air conditioning. I think spring is hotter than Asian."
audio/HUST310232R9M177/HUST0310230276-1.ogg,7.5,7.5,7.5,8.0,7.5,7.5,/mnt/son_usb/DATA_Vocal/CD15_3/audio/HUST310232R9M177/HUST0310230276-1.mp3,True,CD15_3," Yes, I'm currently living in Hanoi, which is the capital city of Vietnam. And my hometown is in Mok San, so I have to pursue higher education, so that I must move to Hanoi. I'm living in Hanoi, which is located in the north part of Vietnam. I'm pretty keen on the weather in this area because it is diversified and there are four seasons in a year. And about the third question, it depends on the mean of transport that people travel around my country because when it comes to cars and trains, it will take a little bit longer than traveling by plane. Are you good at arts? Yes. No, actually, I'm not the person that is good at arts because since I was a little girl, I have been involved in a number of art classes, but actually, I didn't find my passion in arts. I also think that arts is just not my strength. Did you learn art at school or when you were trying? I learned to draw and sing when I was studying in elementary school. I found that..."
audio/HUST1112234HE8167/HUST1112230294-1.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD14_4/audio/HUST1112234HE8167/HUST1112230294-1.mp3,True,CD14_4," What's your favorite color to wear during your home? What is the channel of the content in your homes? What is the favorite color to wear during your home? Do you like what you eat? Why? Why not? Have you ever bought something because of the price? Why not? What's mic is a good, it's vitamin. What's your favorite color to wear during your home? What is the channel of the content in your homes? What's the channel of the content in your homes? What's the channel of the content in your homes? Let's talk about home. What's my favorite color when I content in your home? I like the pink color and the green color because the green color is in the country. My family's color is like the green color. So I will be wearing the green color for my house."
audio/HUST241022SCRI166/HUST2410220026-3.ogg,5.0,4.0,5.0,4.0,4.0,4.5,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI166/hust2410220026-3.mp3,True,CD2, well I would like to talk this topic racingpad is beneficial to the elderly. It is racingpad. The first of all it is the first part. Really straight because I really think that it is fun and zero zero-sync. Second of all it is second part. Increase sorry called interaction because I sure think that it is important and necessary Third of all it is third part. Have an exercise partner. Because other thing that it is necessary and convenient. Lastly it is a fourth part. Racingpad is happy. Because other thing that other thing that it is necessary and convenient. Follow-up question. First of all what pad are popular in your country? In my country people race a lot of cats and dogs. Because I think that it is beautiful. Second of all you think that are well race in your country? Yes they do. Before I wrote it.
audio/HUST6923DQQK167/HUST0609230132-3.ogg,6.0,5.5,5.5,5.5,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK167/HUST0609230132-3.mp3,True,CD13_2," Today I will tell you about healthier eating habits. You know, we can, we need healthy habits because it's very important to my health. I, we need eat more vegetables because vegetables don't mark calories. We eat fast food, we don't eat, we eat less fat food because fat food marks calories. We can cooking, we can cook at home to, we cook at home, make food to improve your health. And, and cook. University includes also networking. We can fast, we can fat and heavily. When we eat fat food, so, we can appreciate a lot of opportunities in the future. I answer questions, why so many people change into healthy habits? Because it's very important in, in, in my life, in our life. We should, we should do healthy, healthy eating habits. How has eating habits in country change over smart ticket? I can get information for healthy eating habits so I can speak not well. I hope teacher give me a high."
audio/HUST6923VNQJ167/HUST0609230471-2.ogg,3.0,3.0,3.0,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ167/HUST0609230471-2.mp3,True,CD13_5, I achieved in entering prime school with school would unite your tutor studying among three I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on I also I school with main focus on person early development school with main focus on
audio/HUST6923SVUI167/HUST0609230668-1.ogg,4.5,4.5,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_7/audio/HUST6923SVUI167/HUST0609230668-1.mp3,True,CD13_7," I enjoy my children. Yes, I enjoy my children because my children have many friends in countryside. My children's friends and me have... I enjoy playing soccer, football and watching TV with together. In my children's, my family have dinner with together because therefore I enjoy, I love my children very much. When I was a child, I like playing with my friends. My friends, children and me have... playing with together. My grandfather in IT, grandfather have lived. I have many friends at my ATS time because at ATS time I have time to connect to people. Therefore, I have many friends. I often use dictionary because I use dictionary."
audio/HUST6923VNQJ177/HUST0609230491-1.ogg,5.5,6.0,6.5,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ177/HUST0609230491-1.mp3,True,CD13_5," Yes, I like that thing. I ever did someone, he is a bad friend. He is very handsome and helpful. He makes me feel comfortable when I meet with him. I think I often listen to the radio channel. He makes me feel relaxed when I'm relaxed after the day of work. He also gives me many information about the world."
audio/HUST4523I2KC166/HUST0405230036-1.ogg,4.0,3.5,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC166/HUST0405230036-1.mp3,True,CD9_1," part 1, first question 1, yes i have i use map when i go to teng zang world yes i do i prefer to use map i prefer to use nxnx map because it is very comfortable and very convenient i have nxnx map very comfortable and very connected yes i have i use map when i like to use map when i go to teng zang world to visit your house, to visit my house my favorite room in my house is kitchen because i like cooking in my kitchen room i cooking with mom i like to cook in my kitchen room because i like simple yes i do i prefer to use map when i go to teng zang world yes i prefer to use map when i go to teng zang world yes i have use map when i go to teng zang world yes i have use map when i go to teng zang world i prefer nxnx map because it is very convenient yes i have use map when i go to teng zang world"
audio/HUST241022SCRI166/HUST2410220013-1.ogg,7.0,7.0,7.0,7.0,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI166/HUST2410220013-1.mp3,True,CD2," How do you like cats? Taking care of pets is a bit tiring, but overall I really enjoy it. Too bad my parents aren't into pets, so currently I don't have any pets in our house. As I said earlier, I prefer cats, but if I'm going to have a dog, then it would be alright. How do you like cats? I think cats are cute and easy to cuddle. They are a bit naughty. They tend to vandalize your property. They are a bit rebellious, so I think I'm into them. Pets are our best friends. I think so. As we are taking care of them every day, they might develop special bonds towards us. Or maybe not. Some pets are practically wild. They just wander everywhere they want to. It's not necessary that pets are our best friends, but I think so and I hope so. I hope you enjoyed this video. If you did, please like and subscribe."
audio/HUST111223FIAI166/HUST1112230097-3.ogg,6.5,7.0,7.5,7.0,7.5,7.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI166/HUST1112230097-3.mp3,True,CD14_2," Fast food is harmful to our health. Fast food is more and more common because of its convenience. You can see the name, the name can cause everything that it is fast. But why many people know that fast food is very harmful to our health? Firstly, eating fast food is a lack of nutrients. In fast food, most of them will fry in a very high temperature. With this, there is not too much nutrients that can be absorbed in our body. Most of fast food doesn't have vegetables. We cannot absorb vegetables in our body. The second reason is that fast food gains weight a lot. I have a very big example here. There are times that I have to get my medellas at school and I eat fast food every time because it is fast. I can eat fast food in about 2-3 weeks. Most of fast food gains weight are bad calories and bad fat. The third reason is fast food causes disease. The first disease is the op-base. As I said, fast food can gain weight very quickly. So it can cause the op-base very easily. In the US, where people eat fast food like food every day, the op-base percentage of people is very high. Fast food can cause some blood issues. This is about our health. The reason why fast food is convenient is that we don't need to eat fast food every day. The first question is, do most people prefer traditional fast food? I see that it depends on the age of individuals. With young people, I enjoy fast food because it makes us happy every time."
audio/HUST305239KVN167/HUST3005230050-1.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN167/HUST3005230050-1.mp3,True,CD10_1," Let's talk about land. The first question, what do I often have for land? I often have for land in my house with family. The second question, where do you have land? I have land at home or in my office. I have land at home because I land with my family. This is a cheat. The third question, have I ever keep land or not? Yet I have. I have a cheaper land because it is really bad for healthy of me. Let's talk about healthy lifestyle. The first question, do I think I have a healthy lifestyle? Yes, I do. I think I have a healthy lifestyle. The second question, do I want to change anything in my lifestyle? Yes, I do. I want to change anything in my lifestyle. The third question, what should I do to have a healthy lifestyle? I should have a healthy lifestyle."
audio/HUST4523NWMQ166/HUST0405230123-3.ogg,2.0,2.0,2.0,2.0,2.0,2.0,/mnt/son_usb/DATA_Vocal/CD9_2/audio/HUST4523NWMQ166/HUST0405230123-3.mp3,True,CD9_2," Living in the hostel is beneficial for university students. Living in the hostel, the next group came saw our idea of responsibility. A tap tap ability follow up questions. Note, you do not need to answer all the questions. What are the, this, as friend this living in the hostel. What shows the university do to attract more students to live in the hostel. What shows students take into consideration when choosing was to live. This as friend this living in the hostel. Living in the hostel, living in the hostel, What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. This as friend this living in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. What shows the university do to attract more students to live in the hostel. Follow us question."
audio/HUST4523NWMQ167/HUST0405230145-2.ogg,2.0,2.0,2.5,2.0,2.5,2.0,/mnt/son_usb/DATA_Vocal/CD9_2/audio/HUST4523NWMQ167/HUST0405230145-2.mp3,True,CD9_2," study abroad and just plan to buy her operation I'm going to she station just close plane is going to study abroad and you plan to buy her operation which is just following those you think you will buy a bypass a book and a beauty product I I choose I choose a following we'll buy a book because because it risk and I don't you support you buy a But it's bad because it Starfleet, I don't know anCase It has no Duke I don't choose support when you buy a beauty product Recycling in short Bright 1st view alone grid In short Jamie Veteran for wearing a breakfast apple and all of your tea products"
audio/HUST311023JNFX177/HUST3110230069-1.ogg,4.0,4.0,4.0,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD16_1/audio/HUST311023JNFX177/HUST3110230069-1.mp3,True,CD16_1," I like cooking with cotton I like cooking with cotton I cook very good I like cooking with cotton I like cooking with cotton Right because it is so easy to know how to cook cotton I can't say I like cooking with cotton Yeah Chief When I can You Even as you like yeah, so My friend You You Tonight and you have a And"
audio/HUST311023LSQF167/HUST3110230232-1.ogg,4.0,4.5,4.5,4.5,4.0,4.5,/mnt/son_usb/DATA_Vocal/CD16_3/audio/HUST311023LSQF167/HUST3110230232-1.mp3,True,CD16_3, I am going to talk about spoon uniform. I want the boy was a jean. The girl was dressed. I very like wearing uniform because it makes me feel relaxed and comfortable. The benefits of wearing uniform is the student always rash out so much.
audio/HUST6923LKZ9167/HUST0609230567-1.ogg,3.5,3.5,3.5,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9167/HUST0609230567-1.mp3,True,CD13_6, I often travel to school as a motorbike. I usually take a bus that change bus in the Tomahawk. My Tomahawk is very fast in Hanoi. I have a big car. I don't have any direct work. I think it's more successful for donating to charity money and present such as food and gross towel. I get money because I don't think the money in the security is for the mission. I think it's more successful for donating money to charity money. It's a society. Food is a society in the clouds. I think it's more successful for donating to charity money.
audio/HUST31023LZFS177/HUST0310230071-2.ogg,6.0,6.0,6.0,7.0,7.0,6.5,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS177/HUST0310230071-2.mp3,True,CD15_1," Yes, in my opinion I would suggest she take a front seat. A front seat in the class maybe help her to listen carefully to the teacher. A front seat also help her to see the board clearly. A middle seat and back seat doesn't have that advantage. I think in the middle seat or back seat you will be covered by the person above you and you can it's hard to see what teacher are doing. Yeah front seat will be the good option. Otherwise I think that in the back seat it's hard to focus on the seat on the class and you cannot learn when you sit at the back seat. So it's a good option to take a front seat. Yes, I end my question. I end my answer."
audio/HUST311023LSQF166/HUST3110230204-1.ogg,8.0,8.0,7.5,8.0,8.5,8.0,/mnt/son_usb/DATA_Vocal/CD16_3/audio/HUST311023LSQF166/HUST3110230204-1.mp3,True,CD16_3, So I would like to talk about music and my favorite singer is Jose from Ireland I like his way of interacting with music and producing music that have deep lyrics and I can relate to that a lot. I don't have any friends that have the same taste of music as me and no have any friends that like indie music like me we don't have some favorite we do not have same favorite singers with them but we like to enjoy indie music together I believe that because I have the same interest because indie music is not as popular these days nowadays especially I only have interest in underground artists and my brand seem to focus more on popular legendary music nowadays and people. I have never performed in any musical event I was shy and 100% into it and I have no talent in singing or performing and even that I don't want to perform in such a given once I have anxiety in front of a group last group of people I instead would want to enjoy a music also
audio/HUST281123Q63S177/HUST2811230089-1.ogg,3.5,4.0,3.5,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S177/HUST2811230089-1.mp3,True,CD17_1," I am Kian, I am often listening with rap and EDM in UK and so as you know I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer and I am a singer."
